DEBUG | 2018-04-16 15:44:47,771 | [bootstrap,,,] | restartedMain org.springframework.boot.logging.ClasspathLoggingApplicationListener | Application started with classpath: [file:/C:/Users/wangx/git/cxgmAPP/cxgm-parent/cxgm-framework/cxgm-eureka-register/target/classes/]
DEBUG | 2018-04-16 15:44:48,474 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'systemProperties' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,474 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'systemEnvironment' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,474 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'random' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,474 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'springCloudClientHostInfo' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,474 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'refresh' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,474 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'defaultProperties' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,474 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'localProperties' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,475 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Finished creating instance of bean 'spring.cloud.config-org.springframework.cloud.bootstrap.config.PropertySourceBootstrapProperties'
DEBUG | 2018-04-16 15:44:48,475 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
DEBUG | 2018-04-16 15:44:48,475 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor.store'
DEBUG | 2018-04-16 15:44:48,475 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'environmentDecryptApplicationListener'
DEBUG | 2018-04-16 15:44:48,475 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating instance of bean 'environmentDecryptApplicationListener'
DEBUG | 2018-04-16 15:44:48,475 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'encryptionBootstrapConfiguration'
DEBUG | 2018-04-16 15:44:48,479 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Eagerly caching bean 'environmentDecryptApplicationListener' to allow for resolving potential circular references
DEBUG | 2018-04-16 15:44:48,483 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Finished creating instance of bean 'environmentDecryptApplicationListener'
DEBUG | 2018-04-16 15:44:48,483 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'encrypt-org.springframework.cloud.bootstrap.encrypt.KeyProperties'
DEBUG | 2018-04-16 15:44:48,483 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry'
DEBUG | 2018-04-16 15:44:48,483 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'configurationPropertiesBeans'
DEBUG | 2018-04-16 15:44:48,483 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'configurationPropertiesRebinder'
DEBUG | 2018-04-16 15:44:48,483 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating instance of bean 'configurationPropertiesRebinder'
DEBUG | 2018-04-16 15:44:48,483 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'configurationPropertiesRebinderAutoConfiguration'
DEBUG | 2018-04-16 15:44:48,484 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'configurationPropertiesBeans'
DEBUG | 2018-04-16 15:44:48,484 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
DEBUG | 2018-04-16 15:44:48,485 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'configurationPropertiesRebinder' via factory method to bean named 'configurationPropertiesBeans'
DEBUG | 2018-04-16 15:44:48,485 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Autowiring by type from bean name 'configurationPropertiesRebinder' via factory method to bean named 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
DEBUG | 2018-04-16 15:44:48,488 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Eagerly caching bean 'configurationPropertiesRebinder' to allow for resolving potential circular references
DEBUG | 2018-04-16 15:44:48,492 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Finished creating instance of bean 'configurationPropertiesRebinder'
DEBUG | 2018-04-16 15:44:48,492 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration'
DEBUG | 2018-04-16 15:44:48,492 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Creating instance of bean 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration'
DEBUG | 2018-04-16 15:44:48,493 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Eagerly caching bean 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration' to allow for resolving potential circular references
DEBUG | 2018-04-16 15:44:48,495 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Finished creating instance of bean 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration'
DEBUG | 2018-04-16 15:44:48,495 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'propertySourcesPlaceholderConfigurer'
DEBUG | 2018-04-16 15:44:48,495 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'configClientProperties'
DEBUG | 2018-04-16 15:44:48,495 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'configServicePropertySource'
DEBUG | 2018-04-16 15:44:48,495 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
DEBUG | 2018-04-16 15:44:48,511 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'configurationPropertiesRebinder'
DEBUG | 2018-04-16 15:44:48,511 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'configClientProperties'
DEBUG | 2018-04-16 15:44:48,512 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'bootstrap' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,512 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'servletConfigInitParams' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,512 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'servletContextInitParams' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,512 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'systemProperties' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,512 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'systemEnvironment' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,512 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'random' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,512 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'springCloudClientHostInfo' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,512 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'refresh' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,512 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'defaultProperties' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,513 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'localProperties' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,514 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'bootstrap' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,515 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'servletConfigInitParams' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,515 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'servletContextInitParams' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,515 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'systemProperties' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,515 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'systemEnvironment' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,515 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'random' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,515 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'springCloudClientHostInfo' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,515 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'refresh' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,515 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'defaultProperties' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,515 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'localProperties' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,516 | [bootstrap,,,] | restartedMain org.springframework.beans.factory.support.DefaultListableBeanFactory | Returning cached instance of singleton bean 'spring.cloud.config-org.springframework.cloud.bootstrap.config.PropertySourceBootstrapProperties'
DEBUG | 2018-04-16 15:44:48,517 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'bootstrap' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,517 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'servletConfigInitParams' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,517 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'servletContextInitParams' with lowest search precedence
DEBUG | 2018-04-16 15:44:48,517 | [bootstrap,,,] | restartedMain org.springframework.core.env.MutablePropertySources | Adding PropertySource 'systemProperties' with lowest search precedence
